SubjectID,Date,LocalTime,UnityTime,Phase,Trial,Step,TrialTimePassed,gazeOriginX,gazeOriginY,gazeOriginZ,gazeDirectionX,gazeDirectionY,gazeDirectionZ,leftPupil,rightPupil,combinedPupil,baselineCorrected,hitX,hitY,hitZ,objectName,XR_EYE_EXPRESSION_LEFT_BLINK_HTC,XR_EYE_EXPRESSION_LEFT_WIDE_HTC,XR_EYE_EXPRESSION_RIGHT_BLINK_HTC,XR_EYE_EXPRESSION_RIGHT_WIDE_HTC,XR_EYE_EXPRESSION_LEFT_SQUEEZE_HTC,XR_EYE_EXPRESSION_RIGHT_SQUEEZE_HTC,XR_EYE_EXPRESSION_LEFT_DOWN_HTC,XR_EYE_EXPRESSION_RIGHT_DOWN_HTC,XR_EYE_EXPRESSION_LEFT_OUT_HTC,XR_EYE_EXPRESSION_RIGHT_IN_HTC,XR_EYE_EXPRESSION_LEFT_IN_HTC,XR_EYE_EXPRESSION_RIGHT_OUT_HTC,XR_EYE_EXPRESSION_LEFT_UP_HTC,XR_EYE_EXPRESSION_RIGHT_UP_HTC,XR_LIP_EXPRESSION_JAW_RIGHT_HTC,XR_LIP_EXPRESSION_JAW_LEFT_HTC,XR_LIP_EXPRESSION_JAW_FORWARD_HTC,XR_LIP_EXPRESSION_JAW_OPEN_HTC,XR_LIP_EXPRESSION_MOUTH_APE_SHAPE_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_RIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_LEFT_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_RIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_LEFT_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_OVERTURN_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_OVERTURN_HTC,XR_LIP_EXPRESSION_MOUTH_POUT_HTC,XR_LIP_EXPRESSION_MOUTH_RAISER_RIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_RAISER_LEFT_HTC,XR_LIP_EXPRESSION_MOUTH_STRETCHER_RIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_STRETCHER_LEFT_HTC,XR_LIP_EXPRESSION_CHEEK_PUFF_RIGHT_HTC,XR_LIP_EXPRESSION_CHEEK_PUFF_LEFT_HTC,XR_LIP_EXPRESSION_CHEEK_SUCK_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_UPRIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_UPLEFT_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_DOWNRIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_DOWNLEFT_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_INSIDE_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_INSIDE_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_OVERLAY_HTC,XR_LIP_EXPRESSION_TONGUE_LONGSTEP1_HTC,XR_LIP_EXPRESSION_TONGUE_LEFT_HTC,XR_LIP_EXPRESSION_TONGUE_RIGHT_HTC,XR_LIP_EXPRESSION_TONGUE_UP_HTC,XR_LIP_EXPRESSION_TONGUE_DOWN_HTC,XR_LIP_EXPRESSION_TONGUE_ROLL_HTC,XR_LIP_EXPRESSION_TONGUE_LONGSTEP2_HTC,XR_LIP_EXPRESSION_TONGUE_UPRIGHT_MORPH_HTC,XR_LIP_EXPRESSION_TONGUE_UPLEFT_MORPH_HTC,XR_LIP_EXPRESSION_TONGUE_DOWNRIGHT_MORPH_HTC,XR_LIP_EXPRESSION_TONGUE_DOWNLEFT_MORPH_HTC,
1,6_30,18_11_27,1.3887,0,0,0,1.388688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.572758,3.587229,3.579993,-0.1110878,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.3918,0,0,0,1.391753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.566381,3.614041,3.590211,-0.1008701,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.3948,0,0,0,1.394816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.602948,3.56197,3.582459,-0.1086218,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.3979,0,0,0,1.39791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.595734,3.583219,3.589477,-0.1016045,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4012,0,0,0,1.401177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.58024,3.560429,3.570334,-0.1207466,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4046,0,0,0,1.404633,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.608635,3.578157,3.593396,-0.0976851,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4076,0,0,0,1.407648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.550975,3.592998,3.571986,-0.1190946,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4108,0,0,0,1.410787,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.581971,3.568446,3.575209,-0.1158724,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4164,0,0,0,1.416401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.553751,3.590245,3.571999,-0.1190825,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4194,0,0,0,1.419435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.58231,3.577146,3.579728,-0.1113532,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4226,0,0,0,1.422634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.543102,3.58303,3.563066,-0.1280153,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4259,0,0,0,1.425943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.565447,3.582846,3.574146,-0.1169348,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4292,0,0,0,1.429185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.561059,3.567483,3.564271,-0.1268098,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4323,0,0,0,1.432253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.564654,3.551542,3.558098,-0.1329832,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4354,0,0,0,1.435369,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.545494,3.543783,3.544638,-0.1464427,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4387,0,0,0,1.438663,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.536382,3.567327,3.551854,-0.1392269,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4418,0,0,0,1.441772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.565601,3.538036,3.551819,-0.1392624,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4451,0,0,0,1.445067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.532261,3.561324,3.546792,-0.144289,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4484,0,0,0,1.448356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.547556,3.57296,3.560258,-0.1308231,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4516,0,0,0,1.451641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.558613,3.585541,3.572077,-0.1190042,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4547,0,0,0,1.454733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.547616,3.544551,3.546084,-0.1449974,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4578,0,0,0,1.457829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.545053,3.584868,3.564961,-0.1261201,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4609,0,0,0,1.460907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.52807,3.555817,3.541944,-0.1491375,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4641,0,0,0,1.464105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.533897,3.541201,3.537549,-0.153532,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4673,0,0,0,1.467312,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.544778,3.559984,3.552381,-0.1387,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4705,0,0,0,1.470516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.549694,3.561415,3.555554,-0.1355267,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4737,0,0,0,1.473725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.540719,3.573521,3.55712,-0.1339614,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4768,0,0,0,1.476793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.548642,3.553864,3.551253,-0.1398277,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4799,0,0,0,1.47989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.550926,3.565118,3.558022,-0.133059,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4866,0,0,0,1.486561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.54805,3.53344,3.540745,-0.1503358,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4897,0,0,0,1.489733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.544156,3.540296,3.542226,-0.148855,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4929,0,0,0,1.492871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.542283,3.542907,3.542594,-0.1484866,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4959,0,0,0,1.495947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.524209,3.522221,3.523215,-0.167866,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.4992,0,0,0,1.499159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.543609,3.524248,3.533928,-0.1571527,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.5024,0,0,0,1.502362,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.528634,3.55919,3.543912,-0.1471691,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.5057,0,0,0,1.505714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.531615,3.553518,3.542566,-0.1485147,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.5113,0,0,0,1.511275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.534055,3.511266,3.522661,-0.1684201,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_27,1.5149,0,0,0,1.514889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.501859,3.546072,3.523965,-0.1671157,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5180,0,0,0,1.517983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.553475,3.546378,3.549927,-0.1411545,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5210,0,0,0,1.52102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.514431,3.548035,3.531233,-0.1598477,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5244,0,0,0,1.524359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.507318,3.507439,3.507379,-0.183702,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5275,0,0,0,1.527457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.51827,3.496605,3.507438,-0.1836431,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5305,0,0,0,1.530547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.548722,3.519215,3.533969,-0.1571124,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5338,0,0,0,1.533812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.538549,3.504375,3.521462,-0.1696186,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5369,0,0,0,1.536874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.516585,3.521735,3.51916,-0.1719213,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5401,0,0,0,1.540091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.494541,3.534745,3.514643,-0.1764383,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5434,0,0,0,1.543412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.54,3.527306,3.533653,-0.1574278,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5466,0,0,0,1.546564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.488866,3.49288,3.490873,-0.2002082,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5496,0,0,0,1.549593,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.534386,3.502651,3.518518,-0.1725626,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5526,0,0,0,1.55264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.501795,3.493599,3.497697,-0.1933842,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5558,0,0,0,1.555802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.512814,3.537068,3.524941,-0.1661401,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5589,0,0,0,1.558927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.489197,3.504162,3.49668,-0.1944015,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5621,0,0,0,1.562084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.516815,3.519381,3.518098,-0.1729832,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5655,0,0,0,1.565481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.490402,3.504082,3.497242,-0.1938391,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5688,0,0,0,1.568803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.527947,3.480474,3.50421,-0.1868708,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5719,0,0,0,1.571898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.491395,3.486495,3.488945,-0.202136,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5750,0,0,0,1.574998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.486135,3.475204,3.480669,-0.2104115,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5780,0,0,0,1.578029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.491792,3.485458,3.488625,-0.202456,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5812,0,0,0,1.581162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.522073,3.506264,3.514169,-0.1769123,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5849,0,0,0,1.584876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.477628,3.493973,3.4858,-0.2052808,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5879,0,0,0,1.587852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.489112,3.463995,3.476553,-0.2145276,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5908,0,0,0,1.590834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.472811,3.498697,3.485754,-0.205327,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5940,0,0,0,1.593965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.518259,3.47104,3.49465,-0.1964312,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.5971,0,0,0,1.597074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.478858,3.460827,3.469842,-0.2212389,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_28,1.6002,0,0,0,1.600231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.482066,3.456964,3.469515,-0.2215662,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
